102016, 10, coconut, 10, 10.0
102019, 70, coconut, 70, 70.0
102018, 50, coconut, 50, 50.0
102031, 60, coconut, 60, 60.0
102030, 10, coconut, 10, 10.0
102033, 80, coconut, 80, 80.0
102032, 50, coconut, 50, 50.0
102035, 100, coconut, 100, 100.0
102034, 70, coconut, 70, 70.0
102026, 90, coconut, 90, 90.0
102025, 80, coconut, 80, 80.0
102028, 40, coconut, 40, 40.0
102027, 20, coconut, 20, 20.0
102029, 80, coconut, 80, 80.0
24498, 52, vanilla, 52, 9889.0
24497, 72, vanilla, 72, 13862.0
24499, 32, vanilla, 32, 5911.0
24490, 92, vanilla, 92, 17864.0
24492, 12, vanilla, 12, 1918.0
24491, 22, vanilla, 22, 3975.0
24494, 42, vanilla, 42, 8023.0
24493, 82, vanilla, 82, 15842.0
24496, 62, vanilla, 62, 11866.0
24495, 92, vanilla, 92, 17864.0
97418, 35, coconut, 35, 35.0
97417, 95, coconut, 95, 95.0
97419, 35, coconut, 35, 35.0
97414, 25, coconut, 25, 25.0
97413, 5, coconut, 5, 5.0
97416, 5, coconut, 5, 5.0
97415, 35, coconut, 35, 35.0
24476, 72, vanilla, 72, 13862.0
97410, 35, coconut, 35, 35.0
24475, 62, vanilla, 62, 11866.0
24478, 82, vanilla, 82, 15842.0
97412, 45, coconut, 45, 45.0
24477, 92, vanilla, 92, 17864.0
97411, 45, coconut, 45, 45.0
24479, 72, vanilla, 72, 13862.0
24470, 2, vanilla, 2, 2.0
24472, 22, vanilla, 22, 3975.0
24471, 52, vanilla, 52, 9889.0
24474, 42, vanilla, 42, 8023.0
24473, 32, vanilla, 32, 5911.0
97407, 5, coconut, 5, 5.0
97406, 45, coconut, 45, 45.0
97409, 85, coconut, 85, 85.0
97408, 75, coconut, 75, 75.0
97403, 85, coconut, 85, 85.0
97402, 35, coconut, 35, 35.0
97405, 25, coconut, 25, 25.0
97404, 55, coconut, 55, 55.0
24487, 2, vanilla, 2, 2.0
24486, 52, vanilla, 52, 9889.0
24489, 32, vanilla, 32, 5911.0
97401, 35, coconut, 35, 35.0
24488, 82, vanilla, 82, 15842.0
97400, 25, coconut, 25, 25.0
24481, 22, vanilla, 22, 3975.0
24480, 12, vanilla, 12, 1918.0
24483, 42, vanilla, 42, 8023.0
24482, 2, vanilla, 2, 2.0
24485, 63, caramel, 63, 63.0
24484, 62, vanilla, 62, 11866.0
97439, 75, coconut, 75, 75.0
97436, 75, coconut, 75, 75.0
97435, 55, coconut, 55, 55.0
97438, 85, coconut, 85, 85.0
97437, 55, coconut, 55, 55.0
24454, 42, vanilla, 42, 8023.0
97432, 35, coconut, 35, 35.0
24453, 32, vanilla, 32, 5911.0
97431, 45, coconut, 45, 45.0
24456, 62, vanilla, 62, 11866.0
97434, 95, coconut, 95, 95.0
24455, 52, vanilla, 52, 9889.0
97433, 85, coconut, 85, 85.0
24458, 82, vanilla, 82, 15842.0
24457, 72, vanilla, 72, 13862.0
97430, 95, coconut, 95, 95.0
24459, 92, vanilla, 92, 17864.0
24450, 2, vanilla, 2, 2.0
24452, 22, vanilla, 22, 3975.0
24451, 12, vanilla, 12, 1918.0
97429, 55, coconut, 55, 55.0
97428, 55, coconut, 55, 55.0
97425, 25, coconut, 25, 25.0
97424, 85, coconut, 85, 85.0
97427, 85, coconut, 85, 85.0
97426, 15, coconut, 15, 15.0
24465, 62, vanilla, 62, 11866.0
97421, 65, coconut, 65, 65.0
24464, 42, vanilla, 42, 8023.0
97420, 55, coconut, 55, 55.0
24467, 72, vanilla, 72, 13862.0
97423, 65, coconut, 65, 65.0
24466, 12, vanilla, 12, 1918.0
97422, 55, coconut, 55, 55.0
24469, 92, vanilla, 92, 17864.0
24468, 82, vanilla, 82, 15842.0
24461, 12, vanilla, 12, 1918.0
24460, 2, vanilla, 2, 2.0
24463, 32, vanilla, 32, 5911.0
24462, 22, vanilla, 22, 3975.0
24439, 92, vanilla, 92, 17864.0
97458, 85, coconut, 85, 85.0
97457, 55, coconut, 55, 55.0
97459, 35, coconut, 35, 35.0
24432, 42, vanilla, 42, 8023.0
97454, 75, coconut, 75, 75.0
24431, 12, vanilla, 12, 1918.0
97453, 95, coconut, 95, 95.0
24434, 32, vanilla, 32, 5911.0
97456, 25, coconut, 25, 25.0
24433, 72, vanilla, 72, 13862.0
97455, 95, coconut, 95, 95.0
24436, 62, vanilla, 62, 11866.0
97450, 95, coconut, 95, 95.0
24435, 52, vanilla, 52, 9889.0
24438, 82, vanilla, 82, 15842.0
97452, 85, coconut, 85, 85.0
24437, 72, vanilla, 72, 13862.0
97451, 75, coconut, 75, 75.0
24430, 2, vanilla, 2, 2.0
97447, 45, coconut, 45, 45.0
97446, 75, coconut, 75, 75.0
97449, 15, coconut, 15, 15.0
97448, 35, coconut, 35, 35.0
24443, 42, vanilla, 42, 8023.0
97443, 15, coconut, 15, 15.0
24442, 22, vanilla, 22, 3975.0
97442, 85, coconut, 85, 85.0
24445, 52, vanilla, 52, 9889.0
97445, 65, coconut, 65, 65.0
24444, 32, vanilla, 32, 5911.0
97444, 25, coconut, 25, 25.0
24447, 72, vanilla, 72, 13862.0
24446, 62, vanilla, 62, 11866.0
24449, 92, vanilla, 92, 17864.0
97441, 45, coconut, 45, 45.0
24448, 82, vanilla, 82, 15842.0
97440, 15, coconut, 15, 15.0
24441, 12, vanilla, 12, 1918.0
24440, 2, vanilla, 2, 2.0
102321, 60, coconut, 60, 60.0
102320, 10, coconut, 10, 10.0
102319, 70, coconut, 70, 70.0
102312, 70, coconut, 70, 70.0
102311, 90, coconut, 90, 90.0
102314, 20, coconut, 20, 20.0
102313, 100, coconut, 100, 100.0
102316, 70, coconut, 70, 70.0
102315, 100, coconut, 100, 100.0
102318, 10, coconut, 10, 10.0
102317, 100, coconut, 100, 100.0
102330, 10, coconut, 10, 10.0
102332, 100, coconut, 100, 100.0
102331, 40, coconut, 40, 40.0
102323, 10, coconut, 10, 10.0
102322, 50, coconut, 50, 50.0
102325, 20, coconut, 20, 20.0
102324, 100, coconut, 100, 100.0
102327, 60, coconut, 60, 60.0
102326, 90, coconut, 90, 90.0
102329, 50, coconut, 50, 50.0
102328, 20, coconut, 20, 20.0
102310, 20, coconut, 20, 20.0
102309, 10, coconut, 10, 10.0
102308, 10, coconut, 10, 10.0
102301, 30, coconut, 30, 30.0
102300, 50, coconut, 50, 50.0
102303, 90, coconut, 90, 90.0
102302, 60, coconut, 60, 60.0
102305, 40, coconut, 40, 40.0
102304, 40, coconut, 40, 40.0
102307, 10, coconut, 10, 10.0
102306, 30, coconut, 30, 30.0
24659, 52, vanilla, 52, 9889.0
102361, 80, coconut, 80, 80.0
102360, 30, coconut, 30, 30.0
102363, 10, coconut, 10, 10.0
102362, 20, coconut, 20, 20.0
102365, 50, coconut, 50, 50.0
102364, 30, coconut, 30, 30.0
24652, 82, vanilla, 82, 15842.0
97597, 75, coconut, 75, 75.0
24651, 72, vanilla, 72, 13862.0
97596, 35, coconut, 35, 35.0
24654, 92, vanilla, 92, 17864.0
97599, 95, coconut, 95, 95.0
24653, 2, vanilla, 2, 2.0
97598, 5, coconut, 5, 5.0
24656, 82, vanilla, 82, 15842.0
97593, 55, coconut, 55, 55.0
24655, 12, vanilla, 12, 1918.0
97592, 65, coconut, 65, 65.0
24658, 2, vanilla, 2, 2.0
97595, 26, chocolate, 26, 26.0
24657, 92, vanilla, 92, 17864.0
97594, 45, coconut, 45, 45.0
10019, 17, vanilla, 17, 2940.0
10018, 28, caramel, 28, 28.0
97591, 75, coconut, 75, 75.0
97590, 85, coconut, 85, 85.0
24650, 62, vanilla, 62, 11866.0
10011, 68, caramel, 68, 68.0
102356, 40, coconut, 40, 40.0
10010, 77, vanilla, 77, 14887.0
102355, 50, coconut, 50, 50.0
10013, 67, vanilla, 67, 12962.0
102358, 30, coconut, 30, 30.0
10012, 77, vanilla, 77, 14887.0
102357, 30, coconut, 30, 30.0
10015, 67, vanilla, 67, 12962.0
10014, 77, vanilla, 77, 14887.0
102359, 30, coconut, 30, 30.0
10017, 17, vanilla, 17, 2940.0
10016, 38, caramel, 38, 38.0
102370, 100, coconut, 100, 100.0
102372, 100, coconut, 100, 100.0
102371, 40, coconut, 40, 40.0
102374, 60, coconut, 60, 60.0
97589, 45, coconut, 45, 45.0
102373, 30, coconut, 30, 30.0
10020, 7, vanilla, 7, 926.0
102376, 80, coconut, 80, 80.0
102375, 80, coconut, 80, 80.0
24663, 92, vanilla, 92, 17864.0
97586, 25, coconut, 25, 25.0
24662, 82, vanilla, 82, 15842.0
97585, 35, coconut, 35, 35.0
24665, 12, vanilla, 12, 1918.0
97588, 5, coconut, 5, 5.0
24664, 2, vanilla, 2, 2.0
97587, 15, coconut, 15, 15.0
24667, 22, vanilla, 22, 3975.0
97582, 65, coconut, 65, 65.0
24666, 92, vanilla, 92, 17864.0
97581, 75, coconut, 75, 75.0
24669, 52, vanilla, 52, 9889.0
97584, 45, coconut, 45, 45.0
24668, 42, vanilla, 42, 8023.0
97583, 55, coconut, 55, 55.0
10029, 48, caramel, 48, 48.0
97580, 85, coconut, 85, 85.0
24661, 72, vanilla, 72, 13862.0
24660, 62, vanilla, 62, 11866.0
10022, 97, vanilla, 97, 18788.0
102367, 30, coconut, 30, 30.0
10021, 87, vanilla, 87, 16640.0
102366, 60, coconut, 60, 60.0
10024, 67, vanilla, 67, 12962.0
102369, 70, coconut, 70, 70.0
10023, 77, vanilla, 77, 14887.0
102368, 10, coconut, 10, 10.0
10026, 58, caramel, 58, 58.0
10025, 48, caramel, 48, 48.0
10028, 77, vanilla, 77, 14887.0
10027, 57, vanilla, 57, 10874.0
24638, 62, vanilla, 62, 11866.0
24637, 42, vanilla, 42, 8023.0
24639, 62, vanilla, 62, 11866.0
102341, 20, coconut, 20, 20.0
102340, 70, coconut, 70, 70.0
102343, 100, coconut, 100, 100.0
102342, 60, coconut, 60, 60.0
24630, 22, vanilla, 22, 3975.0
24632, 92, vanilla, 92, 17864.0
24631, 82, vanilla, 82, 15842.0
24634, 12, vanilla, 12, 1918.0
24633, 2, vanilla, 2, 2.0
24636, 32, vanilla, 32, 5911.0
24635, 22, vanilla, 22, 3975.0
102334, 70, coconut, 70, 70.0
102333, 30, coconut, 30, 30.0
102336, 50, coconut, 50, 50.0
102335, 80, coconut, 80, 80.0
102338, 90, coconut, 90, 90.0
102337, 10, coconut, 10, 10.0
102339, 90, coconut, 90, 90.0
24649, 52, vanilla, 52, 9889.0
24648, 42, vanilla, 42, 8023.0
102350, 30, coconut, 30, 30.0
102352, 20, coconut, 20, 20.0
102351, 40, coconut, 40, 40.0
102354, 90, coconut, 90, 90.0
102353, 60, coconut, 60, 60.0
24641, 22, vanilla, 22, 3975.0
24640, 72, vanilla, 72, 13862.0
24643, 32, vanilla, 32, 5911.0
24642, 13, caramel, 13, 13.0
24645, 12, vanilla, 12, 1918.0
24644, 2, vanilla, 2, 2.0
24647, 32, vanilla, 32, 5911.0
24646, 22, vanilla, 22, 3975.0
10008, 97, vanilla, 97, 18788.0
10007, 7, vanilla, 7, 926.0
10009, 88, caramel, 88, 88.0
10000, 39, strawberry, 39, 39.0
102345, 100, coconut, 100, 100.0
102344, 30, coconut, 30, 30.0
10002, 49, strawberry, 49, 49.0
102347, 30, coconut, 30, 30.0
10001, 38, caramel, 38, 38.0
102346, 100, coconut, 100, 100.0
10004, 27, vanilla, 27, 4926.0
102349, 20, coconut, 20, 20.0
10003, 27, vanilla, 27, 4926.0
102348, 100, coconut, 100, 100.0
10006, 38, caramel, 38, 38.0
10005, 19, strawberry, 19, 19.0
24616, 72, vanilla, 72, 13862.0
24615, 42, vanilla, 42, 8023.0
24618, 72, vanilla, 72, 13862.0
24617, 42, vanilla, 42, 8023.0
24619, 62, vanilla, 62, 11866.0
24610, 72, vanilla, 72, 13862.0
24612, 92, vanilla, 92, 17864.0
24611, 82, vanilla, 82, 15842.0
24614, 12, vanilla, 12, 1918.0
24613, 2, vanilla, 2, 2.0
102399, 30, coconut, 30, 30.0
24627, 42, vanilla, 42, 8023.0
24626, 32, vanilla, 32, 5911.0
24629, 52, vanilla, 52, 9889.0
24628, 52, vanilla, 52, 9889.0
24621, 82, vanilla, 82, 15842.0
24620, 72, vanilla, 72, 13862.0
24623, 2, vanilla, 2, 2.0
24622, 72, vanilla, 72, 13862.0
24625, 22, vanilla, 22, 3975.0
24624, 12, vanilla, 12, 1918.0
102381, 80, coconut, 80, 80.0
102380, 40, coconut, 40, 40.0
102383, 90, coconut, 90, 90.0
102382, 50, coconut, 50, 50.0
102385, 90, coconut, 90, 90.0
102384, 100, coconut, 100, 100.0
102387, 30, coconut, 30, 30.0
102386, 40, coconut, 40, 40.0
102378, 70, coconut, 70, 70.0
102377, 40, coconut, 40, 40.0
102379, 70, coconut, 70, 70.0
24605, 92, vanilla, 92, 17864.0
102392, 80, coconut, 80, 80.0
24604, 12, vanilla, 12, 1918.0
102391, 20, coconut, 20, 20.0
24607, 42, vanilla, 42, 8023.0
102394, 80, coconut, 80, 80.0
24606, 32, vanilla, 32, 5911.0
102393, 50, coconut, 50, 50.0
24609, 62, vanilla, 62, 11866.0
102396, 60, coconut, 60, 60.0
24608, 52, vanilla, 52, 9889.0
102395, 60, coconut, 60, 60.0
102398, 20, coconut, 20, 20.0
102397, 50, coconut, 50, 50.0
24601, 52, vanilla, 52, 9889.0
24600, 82, vanilla, 82, 15842.0
24603, 2, vanilla, 2, 2.0
102390, 40, coconut, 40, 40.0
24602, 92, vanilla, 92, 17864.0
102389, 10, coconut, 10, 10.0
102388, 70, coconut, 70, 70.0
97517, 85, coconut, 85, 85.0
97516, 25, coconut, 25, 25.0
97519, 25, coconut, 25, 25.0
97518, 35, coconut, 35, 35.0
97513, 95, coconut, 95, 95.0
97512, 35, coconut, 35, 35.0
97515, 15, coconut, 15, 15.0
97514, 15, coconut, 15, 15.0
97511, 55, coconut, 55, 55.0
97510, 15, coconut, 15, 15.0
97509, 85, coconut, 85, 85.0
97506, 95, coconut, 95, 95.0
97505, 65, coconut, 65, 65.0
97508, 55, coconut, 55, 55.0
97507, 45, coconut, 45, 45.0
97502, 85, coconut, 85, 85.0
97501, 5, coconut, 5, 5.0
97504, 45, coconut, 45, 45.0
97503, 5, coconut, 5, 5.0
97500, 95, coconut, 95, 95.0
97539, 15, coconut, 15, 15.0
97538, 5, coconut, 5, 5.0
97535, 5, coconut, 5, 5.0
97534, 35, coconut, 35, 35.0
97537, 85, coconut, 85, 85.0
97536, 15, coconut, 15, 15.0
24597, 32, vanilla, 32, 5911.0
97531, 25, coconut, 25, 25.0
24596, 32, vanilla, 32, 5911.0
97530, 55, coconut, 55, 55.0
24599, 62, vanilla, 62, 11866.0
97533, 75, coconut, 75, 75.0
24598, 52, vanilla, 52, 9889.0
97532, 55, coconut, 55, 55.0
24591, 82, vanilla, 82, 15842.0
24590, 22, vanilla, 22, 3975.0
24593, 22, vanilla, 22, 3975.0
24592, 92, vanilla, 92, 17864.0
24595, 22, vanilla, 22, 3975.0
24594, 12, vanilla, 12, 1918.0
97528, 75, coconut, 75, 75.0
97527, 45, coconut, 45, 45.0
97529, 65, coconut, 65, 65.0
97524, 25, coconut, 25, 25.0
97523, 5, coconut, 5, 5.0
97526, 55, coconut, 55, 55.0
97525, 55, coconut, 55, 55.0
97520, 95, coconut, 95, 95.0
97522, 15, coconut, 15, 15.0
97521, 15, coconut, 15, 15.0
97557, 15, coconut, 15, 15.0
97556, 25, coconut, 25, 25.0
97559, 95, coconut, 95, 95.0
97558, 5, coconut, 5, 5.0
24575, 32, vanilla, 32, 5911.0
97553, 55, coconut, 55, 55.0
24574, 22, vanilla, 22, 3975.0
97552, 65, coconut, 65, 65.0
24577, 12, vanilla, 12, 1918.0
97555, 45, coconut, 45, 45.0
24576, 42, vanilla, 42, 8023.0
97554, 85, coconut, 85, 85.0
24579, 72, vanilla, 72, 13862.0
24578, 62, vanilla, 62, 11866.0
97551, 65, coconut, 65, 65.0
97550, 35, coconut, 35, 35.0
24571, 92, vanilla, 92, 17864.0
24570, 82, vanilla, 82, 15842.0
24573, 12, vanilla, 12, 1918.0
24572, 2, vanilla, 2, 2.0
97549, 35, coconut, 35, 35.0
97546, 45, coconut, 45, 45.0
97545, 75, coconut, 75, 75.0
97548, 65, coconut, 65, 65.0
97547, 55, coconut, 55, 55.0
24586, 42, vanilla, 42, 8023.0
97542, 25, coconut, 25, 25.0
24585, 32, vanilla, 32, 5911.0
97541, 15, coconut, 15, 15.0
24588, 52, vanilla, 52, 9889.0
97544, 85, coconut, 85, 85.0
24587, 13, caramel, 13, 13.0
97543, 85, coconut, 85, 85.0
24589, 62, vanilla, 62, 11866.0
97540, 95, coconut, 95, 95.0
24580, 82, vanilla, 82, 15842.0
24582, 2, vanilla, 2, 2.0
24581, 92, vanilla, 92, 17864.0
24584, 2, vanilla, 2, 2.0
24583, 52, vanilla, 52, 9889.0
97579, 95, coconut, 95, 95.0
97578, 5, coconut, 5, 5.0
24553, 22, vanilla, 22, 3975.0
97575, 35, coconut, 35, 35.0
24552, 12, vanilla, 12, 1918.0
97574, 45, coconut, 45, 45.0
24555, 42, vanilla, 42, 8023.0
97577, 15, coconut, 15, 15.0
24554, 32, vanilla, 32, 5911.0
97576, 65, coconut, 65, 65.0
24557, 62, vanilla, 62, 11866.0
97571, 75, coconut, 75, 75.0
24556, 52, vanilla, 52, 9889.0
97570, 25, coconut, 25, 25.0
24559, 82, vanilla, 82, 15842.0
97573, 55, coconut, 55, 55.0
24558, 42, vanilla, 42, 8023.0
97572, 65, coconut, 65, 65.0
24551, 2, vanilla, 2, 2.0
24550, 72, vanilla, 72, 13862.0
97568, 5, coconut, 5, 5.0
97567, 35, coconut, 35, 35.0
97569, 95, coconut, 95, 95.0
24564, 22, vanilla, 22, 3975.0
97564, 45, coconut, 45, 45.0
24563, 53, caramel, 53, 53.0
97563, 55, coconut, 55, 55.0
24566, 92, vanilla, 92, 17864.0
97566, 25, coconut, 25, 25.0
24565, 32, vanilla, 32, 5911.0
97565, 35, coconut, 35, 35.0
24568, 62, vanilla, 62, 11866.0
97560, 85, coconut, 85, 85.0
24567, 52, vanilla, 52, 9889.0
97562, 65, coconut, 65, 65.0
24569, 12, vanilla, 12, 1918.0
97561, 75, coconut, 75, 75.0
24560, 92, vanilla, 92, 17864.0
24562, 2, vanilla, 2, 2.0
24561, 72, vanilla, 72, 13862.0
24704, 22, vanilla, 22, 3975.0
24703, 92, vanilla, 92, 17864.0
24706, 22, vanilla, 22, 3975.0
24705, 12, vanilla, 12, 1918.0
24708, 42, vanilla, 42, 8023.0
24707, 32, vanilla, 32, 5911.0
24709, 52, vanilla, 52, 9889.0
24700, 62, vanilla, 62, 11866.0
24702, 82, vanilla, 82, 15842.0
24701, 72, vanilla, 72, 13862.0
102200, 60, coconut, 60, 60.0
102211, 100, coconut, 100, 100.0
102210, 10, coconut, 10, 10.0
102209, 90, coconut, 90, 90.0
102202, 90, coconut, 90, 90.0
102201, 20, coconut, 20, 20.0
102204, 50, coconut, 50, 50.0
102203, 60, coconut, 60, 60.0
102206, 70, coconut, 70, 70.0
102205, 100, coconut, 100, 100.0
102208, 10, coconut, 10, 10.0
102207, 50, coconut, 50, 50.0
83071, 42, vanilla, 42, 2688.0
102240, 80, coconut, 80, 80.0
83070, 32, vanilla, 32, 1980.0
102242, 60, coconut, 60, 60.0
102241, 80, coconut, 80, 80.0
10130, 67, vanilla, 67, 12962.0
102244, 100, coconut, 100, 100.0
102243, 70, coconut, 70, 70.0
24773, 4, strawberry, 4, 4.0
24772, 24, strawberry, 24, 24.0
24775, 64, strawberry, 64, 64.0
24774, 14, strawberry, 14, 14.0
24777, 64, strawberry, 64, 64.0
24776, 24, strawberry, 24, 24.0
24779, 74, strawberry, 74, 74.0
24778, 54, strawberry, 54, 54.0
10139, 7, vanilla, 7, 926.0
24771, 94, strawberry, 94, 94.0
24770, 74, strawberry, 74, 74.0
10132, 99, strawberry, 99, 99.0
83077, 2, vanilla, 2, 2.0
102235, 70, coconut, 70, 70.0
10131, 47, vanilla, 47, 9002.0
83076, 92, vanilla, 92, 5984.0
102234, 60, coconut, 60, 60.0
10134, 18, caramel, 18, 18.0
83079, 22, vanilla, 22, 1333.0
102237, 90, coconut, 90, 90.0
10133, 57, vanilla, 57, 10874.0
83078, 12, vanilla, 12, 644.0
102236, 10, coconut, 10, 10.0
10136, 38, caramel, 38, 38.0
83073, 42, vanilla, 42, 2688.0
102239, 70, coconut, 70, 70.0
10135, 98, caramel, 98, 98.0
83072, 52, vanilla, 52, 3313.0
102238, 70, coconut, 70, 70.0
10138, 8, caramel, 8, 8.0
83075, 82, vanilla, 82, 5307.0
10137, 27, vanilla, 27, 4926.0
83074, 72, vanilla, 72, 4644.0
83060, 32, vanilla, 32, 1980.0
102251, 90, coconut, 90, 90.0
102250, 40, coconut, 40, 40.0
102253, 30, coconut, 30, 30.0
102252, 60, coconut, 60, 60.0
10141, 37, vanilla, 37, 6868.0
102255, 100, coconut, 100, 100.0
10140, 19, strawberry, 19, 19.0
102254, 80, coconut, 80, 80.0
24784, 34, strawberry, 34, 34.0
24783, 4, strawberry, 4, 4.0
24786, 44, strawberry, 44, 44.0
24785, 44, strawberry, 44, 44.0
24788, 64, strawberry, 64, 64.0
24787, 54, strawberry, 54, 54.0
24789, 94, strawberry, 94, 94.0
24780, 94, strawberry, 94, 94.0
83069, 72, vanilla, 72, 4644.0
24782, 24, strawberry, 24, 24.0
24781, 84, strawberry, 84, 84.0
10143, 17, vanilla, 17, 2940.0
83066, 2, vanilla, 2, 2.0
102246, 80, coconut, 80, 80.0
10142, 99, strawberry, 99, 99.0
83065, 82, vanilla, 82, 5307.0
102245, 40, coconut, 40, 40.0
10145, 77, vanilla, 77, 14887.0
83068, 12, vanilla, 12, 644.0
102248, 10, coconut, 10, 10.0
10144, 27, vanilla, 27, 4926.0
83067, 2, vanilla, 2, 2.0
102247, 30, coconut, 30, 30.0
10147, 67, vanilla, 67, 12962.0
83062, 52, vanilla, 52, 3313.0
10146, 87, vanilla, 87, 16640.0
83061, 42, vanilla, 42, 2688.0
102249, 100, coconut, 100, 100.0
10149, 39, strawberry, 39, 39.0
83064, 62, vanilla, 62, 3975.0
10148, 48, caramel, 48, 48.0
83063, 72, vanilla, 72, 4644.0
24759, 84, strawberry, 84, 84.0
83091, 52, vanilla, 52, 3313.0
24758, 94, strawberry, 94, 94.0
83090, 32, vanilla, 32, 1980.0
83093, 62, vanilla, 62, 3975.0
83092, 42, vanilla, 42, 2688.0
102220, 60, coconut, 60, 60.0
102222, 50, coconut, 50, 50.0
102221, 40, coconut, 40, 40.0
24751, 53, caramel, 53, 53.0
24750, 33, caramel, 33, 33.0
24753, 42, vanilla, 42, 8023.0
24752, 73, caramel, 73, 73.0
24755, 54, strawberry, 54, 54.0
24754, 74, strawberry, 74, 74.0
24757, 64, strawberry, 64, 64.0
24756, 34, strawberry, 34, 34.0
10118, 38, caramel, 38, 38.0
10117, 78, caramel, 78, 78.0
10119, 48, caramel, 48, 48.0
10110, 28, caramel, 28, 28.0
83099, 22, vanilla, 22, 1333.0
102213, 40, coconut, 40, 40.0
83098, 12, vanilla, 12, 644.0
102212, 20, coconut, 20, 20.0
10112, 97, vanilla, 97, 18788.0
102215, 20, coconut, 20, 20.0
10111, 68, caramel, 68, 68.0
102214, 40, coconut, 40, 40.0
10114, 58, caramel, 58, 58.0
83095, 82, vanilla, 82, 5307.0
102217, 40, coconut, 40, 40.0
10113, 87, vanilla, 87, 16640.0
83094, 92, vanilla, 92, 5984.0
102216, 70, coconut, 70, 70.0
10116, 38, caramel, 38, 38.0
83097, 2, vanilla, 2, 2.0
102219, 50, coconut, 50, 50.0
10115, 98, caramel, 98, 98.0
83096, 92, vanilla, 92, 5984.0
102218, 30, coconut, 30, 30.0
83080, 32, vanilla, 32, 1980.0
24769, 84, strawberry, 84, 84.0
83082, 52, vanilla, 52, 3313.0
83081, 42, vanilla, 42, 2688.0
102231, 10, coconut, 10, 10.0
102230, 40, coconut, 40, 40.0
102233, 20, coconut, 20, 20.0
102232, 80, coconut, 80, 80.0
24762, 4, strawberry, 4, 4.0
24761, 34, strawberry, 34, 34.0
24764, 14, strawberry, 14, 14.0
24763, 14, strawberry, 14, 14.0
24766, 44, strawberry, 44, 44.0
24765, 24, strawberry, 24, 24.0
24768, 34, strawberry, 34, 34.0
24767, 54, strawberry, 54, 54.0
10129, 77, vanilla, 77, 14887.0
10128, 97, vanilla, 97, 18788.0
24760, 24, strawberry, 24, 24.0
10121, 18, caramel, 18, 18.0
83088, 72, vanilla, 72, 4644.0
102224, 70, coconut, 70, 70.0
10120, 27, vanilla, 27, 4926.0
83087, 62, vanilla, 62, 3975.0
102223, 40, coconut, 40, 40.0
10123, 27, vanilla, 27, 4926.0
102226, 100, coconut, 100, 100.0
10122, 37, vanilla, 37, 6868.0
83089, 22, vanilla, 22, 1333.0
102225, 60, coconut, 60, 60.0
10125, 98, caramel, 98, 98.0
83084, 72, vanilla, 72, 4644.0
102228, 70, coconut, 70, 70.0
10124, 17, vanilla, 17, 2940.0
83083, 82, vanilla, 82, 5307.0
102227, 20, coconut, 20, 20.0
10127, 87, vanilla, 87, 16640.0
83086, 92, vanilla, 92, 5984.0
10126, 8, caramel, 8, 8.0
83085, 32, vanilla, 32, 1980.0
102229, 50, coconut, 50, 50.0
24737, 83, caramel, 83, 83.0
102282, 30, coconut, 30, 30.0
24736, 73, caramel, 73, 73.0
102281, 90, coconut, 90, 90.0
24739, 53, caramel, 53, 53.0
102284, 90, coconut, 90, 90.0
24738, 33, caramel, 33, 33.0
102283, 20, coconut, 20, 20.0
102286, 70, coconut, 70, 70.0
102285, 60, coconut, 60, 60.0
102288, 40, coconut, 40, 40.0
102287, 40, coconut, 40, 40.0
24731, 63, caramel, 63, 63.0
24730, 23, caramel, 23, 23.0
24733, 3, caramel, 3, 3.0
24732, 13, caramel, 13, 13.0
24735, 93, caramel, 93, 93.0
102280, 60, coconut, 60, 60.0
24734, 23, caramel, 23, 23.0
102279, 60, coconut, 60, 60.0
102278, 100, coconut, 100, 100.0
24748, 93, caramel, 93, 93.0
102293, 10, coconut, 10, 10.0
24747, 83, caramel, 83, 83.0
102292, 30, coconut, 30, 30.0
102295, 50, coconut, 50, 50.0
24749, 63, caramel, 63, 63.0
102294, 50, coconut, 50, 50.0
102297, 90, coconut, 90, 90.0
102296, 40, coconut, 40, 40.0
102299, 10, coconut, 10, 10.0
102298, 80, coconut, 80, 80.0
24740, 43, caramel, 43, 43.0
24742, 13, caramel, 13, 13.0
24741, 23, caramel, 23, 23.0
24744, 3, caramel, 3, 3.0
24743, 13, caramel, 13, 13.0
24746, 23, caramel, 23, 23.0
102291, 40, coconut, 40, 40.0
24745, 33, caramel, 33, 33.0
102290, 10, coconut, 10, 10.0
10107, 8, caramel, 8, 8.0
10106, 19, strawberry, 19, 19.0
10109, 18, caramel, 18, 18.0
10108, 28, caramel, 28, 28.0
102289, 100, coconut, 100, 100.0
10101, 48, caramel, 48, 48.0
10100, 58, caramel, 58, 58.0
10103, 37, vanilla, 37, 6868.0
10102, 47, vanilla, 47, 9002.0
10105, 59, strawberry, 59, 59.0
10104, 39, strawberry, 39, 39.0
24715, 4, strawberry, 4, 4.0
102260, 40, coconut, 40, 40.0
24714, 83, caramel, 83, 83.0
24717, 93, caramel, 93, 93.0
102262, 80, coconut, 80, 80.0
24716, 93, caramel, 93, 93.0
102261, 50, coconut, 50, 50.0
24719, 53, caramel, 53, 53.0
102264, 30, coconut, 30, 30.0
24718, 63, caramel, 63, 63.0
102263, 70, coconut, 70, 70.0
102266, 90, coconut, 90, 90.0
102265, 20, coconut, 20, 20.0
